date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2/13/20 16:57,Victim_Alliance,,0,0,1,#‘Å‚‘_ˆ ÅŒ‘¥_ _ê‘å_ _ç Å_ #MeToo #KidsToo,,,#MeToo #MeToo #KidsToo,1.23E+18,https://twitter.com/Victim_Alliance/status/1228000173068111873
2/13/20 16:57,King_CarlosII,aaron_leib,0,1,1,#TheKing who is a student of politics knows an arrest for domestic violence does not keep someone from being a commissioner just like #GIJoe Carollo. #MeToo #RecallJoe #DoubleStandard #Hypocrites,,,#TheKing #GIJoe #MeToo #MeToo #RecallJoe #DoubleStandard #Hypocrites,1.23E+18,https://twitter.com/King_CarlosII/status/1228000157167259648
2/13/20 16:57,NPC_Smash3R_XxX,elys_rodriguez,0,0,0,#metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/NPC_Smash3R_XxX/status/1228000152247508993
2/13/20 16:56,DW247_82,atensnut,0,0,0,A person may be accurately judged by the company they keep. #metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/DW247_82/status/1228000036723707905
2/13/20 16:55,lls308082,,0,0,0,"It takes a special sort of SHAMELESS woman to completely ignore the whole #MeToo movement and instead work with a perverted, womanizing, sexual predator. Have you not suffered enough at the hands of TWiT already @dhowell? http://Boycott-TWiT.com",,@dhowell,#MeToo #MeToo,1.23E+18,https://twitter.com/lls308082/status/1227999815205892098
2/13/20 16:55,RebeccaAguilar,,0,0,0,"Why did @Jim_Jordan leave a U.S. House of Representatives hearing on sexual harassment this morning? @lawcrimenews reports, ""The optics of that exit immediately called attention to Jordan_Ñés own, ongoing scandal."" #OliviaWarren #MeToo #sexualHarassment https://lawandcrime.com/high-profile/jim-jordan-leaves-hearing-on-sexual-harassment-by-federal-judges/",,@Jim_Jordan @lawcrimenews,#OliviaWarren #MeToo #MeToo #sexualHarassment,1.23E+18,https://twitter.com/RebeccaAguilar/status/1227999701200441344
2/13/20 16:55,ThatsSoJocelyne,,0,1,2,"the silence about #vindman is proof positive the #Metoo movement is about retribution, not justice. Don't @me.",,,#vindman #Metoo #Metoo,1.23E+18,https://twitter.com/ThatsSoJocelyne/status/1227999698343976960
2/13/20 16:54,lls308082,,0,0,0,"""Do you know why women should wear dresses? So they can shake their muff out!"" - perverted, womanizing sexual predator, Leo Laporte. THIS is who @LastPass/@LastPassHelp/@JoeSiegrist choose to FUND! http://leolaportepervert.com #MeToo",,@LastPass @LastPassHelp @JoeSiegrist,#MeToo #MeToo,1.23E+18,https://twitter.com/lls308082/status/1227999614537752584
2/13/20 16:54,sex_abuse_news,,0,0,0,States use Catholic clergy abuse lists to screen applicants - Wilkes Barre Times-Leader https://www.timesleader.com/features/lifestyle/771996/states-use-catholic-clergy-abuse-lists-to-screen-applicants #metoo ,,,#metoo #metoo,1.23E+18,https://twitter.com/sex_abuse_news/status/1227999556140400640
2/13/20 16:54,sex_abuse_news,,0,0,0,The Survival of David Clohessy http://www.bishop-accountability.org/AbuseTrackerArchive/2020/02/#165398 #metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/sex_abuse_news/status/1227999469842681856
2/13/20 16:54,prolibertate7,,0,0,0,https://www.businessinsider.com/michael-bloombergs-comments-about-women-and-rape-will-haunt-him-2019-11 No #metoo comments on this? @charliekirk11 @DonaldJTrumpJr @realDonaldTrump @RealJamesWoods @RealEricCarmen @iheartmindy @GOPLeader @MarkDice,,@charliekirk11 @DonaldJTrumpJr @realDonaldTrump @RealJamesWoods @RealEricCarmen @iheartmindy @GOPLeader @MarkDice,#metoo #metoo,1.23E+18,https://twitter.com/prolibertate7/status/1227999409734135809
2/13/20 16:54,maria22616896,,0,0,0,Throw away the key #MeToo #timesup Time_Ñés Up for Harvey Weinstein? Closing Arguments Begin in Rape Trial in NYC https://www.democracynow.org/2020/2/13/harvey_weinstein_trial_nyc via @democracynow,,@democracynow,#MeToo #MeToo #timesup,1.23E+18,https://twitter.com/maria22616896/status/1227999389391695874
2/13/20 16:54,sex_abuse_news,,0,0,0,"Man sues Archdiocese of Los Angeles, Cardinal Mahony and ex-priest at center of abuse scandal http://www.bishop-accountability.org/AbuseTrackerArchive/2020/02/#165399 #metoo",,,#metoo #metoo,1.23E+18,https://twitter.com/sex_abuse_news/status/1227999386099159041
2/13/20 16:54,AdrianaMaestas,,1,1,2,"There's so much evidence of Bloomberg being a sexist and a racist, and yet there are Democratic women who say they are against those things who support this? #Bloomberg2020 #MeToo ",,,#Bloomberg2020 #MeToo #MeToo,1.23E+18,https://twitter.com/AdrianaMaestas/status/1227999378595430400
2/13/20 16:53,ThatsSoJocelyne,lesherb,1,0,0,"Vindman was retaliated against, and none of the insufferable #metoo activists support him bc he's a man. Hypocrites. And it shows the #metoo movement is simply for retribution. Not justice. i'm over it.",,,#metoo #metoo #metoo #metoo,1.23E+18,https://twitter.com/ThatsSoJocelyne/status/1227999351307264000
2/13/20 16:53,sex_abuse_news,,0,0,0,Detroit Catholic church parishioners sue to get back ousted priest accused of molestation http://www.bishop-accountability.org/AbuseTrackerArchive/2020/02/#165400 #metoo,,,#metoo #metoo,1.23E+18,https://twitter.com/sex_abuse_news/status/1227999301873344512
2/13/20 16:53,sex_abuse_news,,0,0,0,The 3 Words Any Childhood Abuse Survivor Needs to Hear https://medium.com/@vickipeterson/the-3-words-any-childhood-abuse-survivor-needs-to-hear-b757b4832067?source=rss------child_abuse-5 #metoo ,,,#metoo #metoo,1.23E+18,https://twitter.com/sex_abuse_news/status/1227999220000575490
2/13/20 16:52,LiseDigger,rickhasen,0,0,2,"One clerk was asked to rate women by their appearance by her boss, a federal circuit judge. More & more accounts of sexual harassment by powerful federal judges are being shared as part of hearings examining disciplinary rules and codes of conduct. #metoo ",,,#metoo #metoo,1.23E+18,https://twitter.com/LiseDigger/status/1227999018971738114
2/13/20 16:52,jasonLLoren,NewsyNick,0,0,0,The clapper board didn_Ñét consent. #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/jasonLLoren/status/1227998976579760128
2/13/20 16:51,ThatsSoJocelyne,,1,1,6,so where's all the #metoo activists protesting the treatment of #Whistleblowers? #Vindman and his brother are escorted outta the @whitehouse &amp; the silence is deafening. Whistleblowers are retaliated against. I've experienced this first hand. but its crickets spare me #metoo.,,@WhiteHouse,#metoo #metoo #Whistleblowers #Vindman #metoo #metoo,1.23E+18,https://twitter.com/ThatsSoJocelyne/status/1227998743032516609
2/13/20 16:50,unresiduo,tropicalia115,0,0,0,#MeToo audioplateista de marras muy agradecido,,,#MeToo #MeToo,1.23E+18,https://twitter.com/unresiduo/status/1227998563151568896
2/13/20 16:50,depphead_,,1,0,1,"just by being allowed to stay where she is, and you're right every organization supporting her should've dropped her instantly after the audio came to light but @sams_usa @UN_Women @UNHumanRights @LOrealParisUSA @ACLU @wbpictures @ndvh @CCRInitiative #MeToo #TimesUp",,@sams_usa @UN_Women @UNHumanRights @LOrealParisUSA @ACLU @wbpictures @ndvh @CCRInitiative,#MeToo #MeToo #TimesUp,1.23E+18,https://twitter.com/depphead_/status/1227998541970395136
2/13/20 16:50,Villanova_Law,,0,0,6,Prof. Michelle Dempsey (@m2dempsey) discussed how the #MeToo movement has made people more willing to listen to victims via @CNN,,@m2dempsey @CNN,#MeToo #MeToo,1.23E+18,https://twitter.com/Villanova_Law/status/1227998397266878473
2/13/20 16:49,learntoendabuse,,0,0,2,"Barb MacQuarrie had the pleasure of meeting @TaranaBurke Founder of the #MeToo Movement, at @iveybusiness's 7th Annual Leader Character &amp; Candour Conference. Tarana spoke at the event for HBA1 students.",,@TaranaBurke @iveybusiness,#MeToo #MeToo,1.23E+18,https://twitter.com/learntoendabuse/status/1227998331391086592
2/13/20 16:49,lls308082,,0,0,0,"With NO REGARD for the whole #MeToo movement, @Cnet/@cbsi writer @ashleyesqueda associates with con-man and VILE, womanizing sex pervert, Leo Laporte, the Harvey Weinstein of tech, in return for a bit of dirty cash. http://LeoLaportePervert.com http://Boycott-TWiT.com",,@CNET @CBSi @AshleyEsqueda,#MeToo #MeToo,1.23E+18,https://twitter.com/lls308082/status/1227998282741354496
2/13/20 16:49,ms_weinstein,jorobinstarr,1,0,0,Yes!!!!! #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/ms_weinstein/status/1227998211249446912
2/13/20 16:49,AdrianaMaestas,,1,1,3,"I'm surprised that this isn't a bigger deal #Bloomberg2020 #MeToo -- Bloomberg's sexist remarks fostered company culture that degraded women, lawsuits allege - ABC News - https://abcn.ws/2LYMQlJ via @ABC",,@ABC,#Bloomberg2020 #MeToo #MeToo,1.23E+18,https://twitter.com/AdrianaMaestas/status/1227998201409458176
2/13/20 16:48,kashifKaram,toufique_zaman,0,0,0,@itsmeeshashafi After #Metoo we need #joinhandstogether... it is happening in even Universities.... how to prove harassment......we have to wait 50 year for bioscanners???terrible,,@itsmeeshashafi,#Metoo #Metoo #joinhandstogether,1.23E+18,https://twitter.com/kashifKaram/status/1227997949663285248
2/13/20 16:48,beejereeno,swati_agterberg,0,0,0,"#MeToo I mean, me either",,,#MeToo #MeToo,1.23E+18,https://twitter.com/beejereeno/status/1227997899314909186
2/13/20 16:47,HRDudette,DrKarlynB,1,0,0,"I_Ñéll say it again, it_Ñés a BULLSHIT story. And, it has NOTHING to do with your story of being raped. It_Ñés about men after the #MeToo movement and a few (maybe) bad actors. Nothing more than a charade, the real issue (benefit, reality) is largely ignored.",,,#MeToo #MeToo,1.23E+18,https://twitter.com/HRDudette/status/1227997830264037377
2/13/20 16:46,Freelineorlando,,1,0,1,La Resistance is no more! French Oscars succumb to #MeToo &amp; identity politics after new Polanski film gets TOO MANY nominations https://www.rt.com/op-ed/480695-cesar-awards-polanskis-film/ Is it all just censorship now?,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Freelineorlando/status/1227997535387648002
2/13/20 16:46,sherry_moreno12,TMZ,0,0,1,@Zigmanfreud #metoo is after jim now over this lmao,,@Zigmanfreud,#metoo #metoo,1.23E+18,https://twitter.com/sherry_moreno12/status/1227997386175320066
2/13/20 16:45,Captify,,0,0,0,"On #GalentinesDay, @Captify reveals that women are seeking inspiration from other women through books and global movements, with #SearchIntelligence seeing a huge spike in searches around #MeToo and #TimesUp #InsightofTheWeek",,@Captify,#GalentinesDay #SearchIntelligence #MeToo #MeToo #TimesUp #InsightofTheWeek,1.23E+18,https://twitter.com/Captify/status/1227997320194727937
2/13/20 16:45,PeterBiello,mltate24,0,2,2,A great book about an important topic - required reading for the #metoo era - interview tomorrow on @NHPRBookshelf,,@NHPRBookshelf,#metoo #metoo,1.23E+18,https://twitter.com/PeterBiello/status/1227997279879127041
2/13/20 16:42,jean_dodge,bridgetgillard,0,0,0,he'd rather get her for free tho like every #metoo assh&amp;le,,,#metoo #metoo,1.23E+18,https://twitter.com/jean_dodge/status/1227996429777543169
2/13/20 16:42,Tambi_Dude,GS05445168,0,0,2,#METOO,,,#METOO #METOO,1.23E+18,https://twitter.com/Tambi_Dude/status/1227996374689570817
2/13/20 16:41,imbindassM,,0,0,5,"#LittleWomen - just what I needed after a rough day spent in reading all the saddening #MeToo threads. This classic tale never fails to bring tears. What a fantastic cast - Saoirse, you beauty! It let me view my childhood &amp; my 20s in a single, nonlinear arc (also called life) ",,,#LittleWomen #LittleWomen #MeToo #MeToo,1.23E+18,https://twitter.com/imbindassM/status/1227996296855744513
2/13/20 16:41,DeviantTruMasta,,0,0,0,https://youtu.be/Rgp2kwxC7QU #MeToo #NylahSays,,,#MeToo #MeToo #NylahSays,1.23E+18,https://twitter.com/DeviantTruMasta/status/1227996271891316736
2/13/20 16:39,TjenSocke,,0,0,0,"Ich habe ein Gedicht Õ_ber ein relevantes Thema geschrieben. #metoo Hoffe, es findet Anklang ^.^ &gt; Achtung TRIGGER WARNUNG! &gt; Ich bin nicht betroffen! &gt; Bitte nicht klauen! #poesie #gedicht",,,#metoo #metoo #poesie #gedicht,1.23E+18,https://twitter.com/TjenSocke/status/1227995605043159040
2/13/20 16:38,diannemando,AshaRangappa_,0,0,2,Not #MeToo. https://twitter.com/diannemando/status/1227979593488969728?s=21,,,#MeToo #MeToo,1.23E+18,https://twitter.com/diannemando/status/1227995569601368064
2/13/20 16:38,nivedita_Him,,0,1,0,"Rajendra Kumar Pachauri passed away this evening. C'man of the Intergovernmental Panel on Climate Change (@IPCC_CH) 2002-2015. #IPCC was awarded the Nobel Peace Prize during his tenure. He was mired in a major #MeToo controversy, prompting him to resign. @UNFCCC @moefcc",,@IPCC_CH @UNFCCC @moefcc,#IPCC #MeToo #MeToo,1.23E+18,https://twitter.com/nivedita_Him/status/1227995557097959424
2/13/20 16:38,Donswanny,missyrupert,1,0,2,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Donswanny/status/1227995460117372928
2/13/20 16:38,Dagny_Galt,,0,1,1,#MeToo ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Dagny_Galt/status/1227995391288844288
2/13/20 16:38,nylahsays,,0,2,1,Join me live right now as we discuss the #metoo #scam #harveyweinstein #kevinspacey https://youtu.be/Rgp2kwxC7QU https://www.instagram.com/p/B8g5fcwH1MN/?igshid=dmueeqak7su3,,,#metoo #metoo #scam #harveyweinstein #kevinspacey,1.23E+18,https://twitter.com/nylahsays/status/1227995352344727555
2/13/20 16:37,teresa472002,,0,0,0,Only Those Who Do Not Wish to See Can be Deceived. by JM https://link.medium.com/y8DM2In023 BS HYPOCRISY called #metoo &amp; most of #HOLLYWOOD hypocrites read this! #JohnnyDepp,,,#metoo #metoo #HOLLYWOOD #JohnnyDepp,1.23E+18,https://twitter.com/teresa472002/status/1227995157271916545
2/13/20 16:36,scottishtomes,,0,3,4,There's a fine line between justice and revenge in this empowering #feminist thriller. Order now: https://amzn.to/2r4t7JQ?5oUbA #MustRead #ReadIndie #BookLovers #BookClub #TimesUp #EverydaySexism #MeToo #books #feminism #women,,,#feminist #MustRead #ReadIndie #BookLovers #BookClub #TimesUp #EverydaySexism #MeToo #MeToo #books #feminism #women,1.23E+18,https://twitter.com/scottishtomes/status/1227994875947372545
2/13/20 16:35,diannemando,zivinilee,0,0,0,Bloomberg supports #MeToo. #TellMeALie,,,#MeToo #MeToo #TellMeALie,1.23E+18,https://twitter.com/diannemando/status/1227994673014333443
2/13/20 16:35,Broomblossem,jadler1969,0,0,0,It takes zero courage to be a #metoo tattletale today. ,,,#metoo #metoo,1.23E+18,https://twitter.com/Broomblossem/status/1227994606480089088
2/13/20 16:34,maravillasband,TechSceptic,0,0,0,The astounding lack of due process... the rapidity with which so many were quick to accept as truth something they read on the internet without any evidence ... all very damaging & unfair ... #MeToo became a hate-driven train wreck bc of opportunistic ppl. #MeTooFraud #MeTooFail,,,#MeToo #MeToo #MeTooFraud #MeTooFail,1.23E+18,https://twitter.com/maravillasband/status/1227994589555875840
2/13/20 16:34,DNosknih,RealAlisonPoole,0,0,0,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/DNosknih/status/1227994577124110336
2/13/20 16:34,Out5p0ken,S_R_Anders,0,0,1,Brava! So incredibly hard to do. She spoke the truth which will help other women come forward as well. #MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Out5p0ken/status/1227994562301485056
2/13/20 16:34,Bruno_J_Navarro,,0,2,3,A Toronto startup folded after a sexual harassment claim. This is the woman who spoke out. _ÑÓ by @LolaHensley @globalnews #GRC #MeToo ,,@LolaHensley @globalnews,#GRC #MeToo #MeToo,1.23E+18,https://twitter.com/Bruno_J_Navarro/status/1227994424006840322
2/13/20 16:34,FlagGirlUSA,OhNoSheTwitnt,1,0,0,Why do I think she has a #MeToo story just waiting to be told?,,,#MeToo #MeToo,1.23E+18,https://twitter.com/FlagGirlUSA/status/1227994381405302784
2/13/20 16:33,herostoryrory,DailyMailUK,0,0,2,"Did she consent,though?#metoo",,,#metoo #metoo,1.23E+18,https://twitter.com/herostoryrory/status/1227994335037272066
2/13/20 16:33,bbhqhqq,Paris,0,0,0,Et est-ce qu'on peut s'immuniser contre la cessitÕ© pÕ©dophile ? Et l'amnÕ©sie collective ? @Qofficiel #MeToo @neon_mag,,@Qofficiel @neon_mag,#MeToo #MeToo,1.23E+18,https://twitter.com/bbhqhqq/status/1227994328796143616
2/13/20 16:32,NonAntiFascist,RyanFirgens,0,0,0,#MeToo ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/NonAntiFascist/status/1227994038755889160
2/13/20 16:31,yaizasantos,mad_maggs,1,0,1,#metoo ,,,#metoo #metoo,1.23E+18,https://twitter.com/yaizasantos/status/1227993770760605696
2/13/20 16:31,theblack_caesar,Jeremy_Roenick,1,0,0,you should treat all female coworkers like your mom it you want to survive in the #metoo movement. you should know better than anyone in this ultra pc era ,,,#metoo #metoo,1.23E+18,https://twitter.com/theblack_caesar/status/1227993644277358592
2/13/20 16:30,Manolo95149849,Jacobo7elbobo,0,0,0,#MeToo ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/Manolo95149849/status/1227993579286601731
2/13/20 16:30,lilymmayes,,0,0,0,"Ladies, I need your help! I am currently writing an essay and want to know what would you say to all the men who have put us down, whether its to the men who catcall or to the men who rape us, I want to hear what you have to say to them! #MeToo #WomenEmpowerment",,,#MeToo #MeToo #WomenEmpowerment,1.23E+18,https://twitter.com/lilymmayes/status/1227993501780103168
2/13/20 16:30,ReechKeesh,DrKarlynB,0,0,2,"The Left's lip service to selective #MeToo stories that fit their narrative (e.g. Rapist-enabler-in-Chief Hillary Clinton &amp; her stories conveniently ignored) has created a ""boy who cried wolf."" REAL stories are being lost or ignored in the sensationalized cherry-picked stories.",,,#MeToo #MeToo,1.23E+18,https://twitter.com/ReechKeesh/status/1227993493395529729
2/13/20 16:30,MissLaaber,cawi_erin411,0,0,1,"I honestly do not blame you. We constantly wonder why women (and men) do not come forward. I'm living the reasons and you clearly have as well. Sad really, I had more hope post #metoo but clearly that was misguided.",,,#metoo #metoo,1.23E+18,https://twitter.com/MissLaaber/status/1227993487812919298
2/13/20 16:30,bbhqhqq,upstreet2019,0,0,0,Faites attention si c'est @cgirard qui paie l'addition...vue la moyenne d'Õ¢ge des participants. #MeToo https://www.nytimes.com/2020/02/11/world/europe/gabriel-matzneff-pedophilia-france.html#click=https://t.co/eRIlU8uxEL,,@cgirard,#MeToo #MeToo,1.23E+18,https://twitter.com/bbhqhqq/status/1227993454703185920
2/13/20 16:30,Idrice91,,0,0,0,"En l_Ñéoccurrence, #RoseMcGowan porte certainement davantage prÕ©judice Õ_ la cause fÕ©ministe que #NataliePortman. McGowan a fait de la cause #metoo une plateforme pour exister tant bien que mal. ",,,#RoseMcGowan #NataliePortman #metoo #metoo,1.23E+18,https://twitter.com/Idrice91/status/1227993451058339840
2/13/20 16:30,TND,,0,1,1,Weinstein jury set to hear closing from #MeToo skeptic ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/TND/status/1227993332997070850
2/13/20 16:29,mausellmoli,,0,0,0,JÕç nÕ£o Õ© hora de surgir na imprensa o primeiro escÕ¢ndalo Harvey Weinstein daqui e o #MeToo brasileiro finalmente decolar?,,,#MeToo #MeToo,1.23E+18,https://twitter.com/mausellmoli/status/1227993290651209729
2/13/20 16:29,dlynne9,DrKarlynB,0,0,0,It is absolutely correct that #MeToo harms working women. ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/dlynne9/status/1227993276390744065
2/13/20 16:29,nicolepz,,0,0,0,"_ÑÒIf we want to feel warm and snuggly there are spas for that. For reality checks, there_Ñés Rose McGowan._Ñù https://gu.com/p/d9ed7/stw #MeToo #RealActivism #RealityCheck #RoseMcGowan",,,#MeToo #MeToo #RealActivism #RealityCheck #RoseMcGowan,1.23E+18,https://twitter.com/nicolepz/status/1227993254542610432
2/13/20 16:29,LaraWhitten,,0,0,0,I think the only female candidate would have addressed those of us that brought it with the #metoo. You know b/c that is why we think it is so important to have female politicians. Why Elizabeth Warren is cratering https://finance.yahoo.com/news/why-elizabeth-warren-is-cratering-180401277.html?soc_src=social-sh&amp;soc_trk=tw via @YahooFinance,,@YahooFinance,#metoo #metoo,1.23E+18,https://twitter.com/LaraWhitten/status/1227993205167120384
2/13/20 16:29,CindyBiSV,CindyBiSV,0,0,0,It may take some victims 2 decades to come out - @rowena_chiu tried to commit suicide twice after her horrific #metoo episode. What_Ñés different today vs 20 yrs ago? How to help shorten the time to see private-&gt; public-&gt;common knowledge? @EpsilonTheory https://twitter.com/cindybisv/status/1180713970300325888?s=21,,@rowena_chiu @EpsilonTheory,#metoo #metoo,1.23E+18,https://twitter.com/CindyBiSV/status/1227993204013682688
2/13/20 16:29,TheWantedEmcees,IlhanMN,0,0,1,"Leaked ABC News Insider Recording EXPOSES #EpsteinCoverup ""We had it all!_Ñù @arobach http://youtu.be/3lfwkTsJGYA via @jamesgoldston @abcnews #MeToo Bill Clinton &amp; Prince Andrew Rape Children @JohnBrennan helped cover up the pedophile crimes. @CIA @TheJusticeDept @FBI #SaveTheChildren",,@arobach @jamesgoldston @abcnews @JohnBrennan @CIA @TheJusticeDept @FBI,#EpsteinCoverup #MeToo #MeToo #SaveTheChildren,1.23E+18,https://twitter.com/TheWantedEmcees/status/1227993111793676288
2/13/20 16:28,Orchard877,Honk4PopCulture,0,0,0,#BelowDeck this season and #Andy and #Bravo support for the behavior proves the #Metoo movement has not really helped improve the treatment of women. I will never see Andy Cohen the same - his facial expressions said it all. Disgusting.,,,#BelowDeck #Andy #Bravo #Metoo #Metoo,1.23E+18,https://twitter.com/Orchard877/status/1227993066805583874
2/13/20 16:28,DAG402,Herbert_L_Reed,0,0,0,This should be good....female athletes and #MeToo v the LGBTQ community. Straight men - sit back and watch! #LGBTQ #MeToo ,,,#MeToo #MeToo #LGBTQ #MeToo #MeToo,1.23E+18,https://twitter.com/DAG402/status/1227993051009863685
2/13/20 16:28,Ne_co03,,0,1,2, Please listen I want a lot of people to know Serious problems are happening in Japan The victim is distressed She was forced to quit her job. I want to help her Please give me a hand http://mahohon-sien.jimdosite.com #MeToo #Japan #‘±±‘è£çÒª‘ô_ #NGT48 #AKS,,,#MeToo #MeToo #Japan #NGT48 #AKS,1.23E+18,https://twitter.com/Ne_co03/status/1227993046891061250
2/13/20 16:28,suddentwilight,rucsb,0,0,0,Actually #metoo is just a part of the requirement . It_Ñés more needed in business partnering when there is an independent voice that is required to be heard besides agreeing to whatever business wants,,,#metoo #metoo,1.23E+18,https://twitter.com/suddentwilight/status/1227993018168274945
2/13/20 16:28,snarky1776,HouseJudiciary,0,0,0,"While were on the subject of #MeToo, why hasn_Ñét @HouseJudiciary released all records of congressional staffers receiving hush money after being sexually harassed?",,@HouseJudiciary,#MeToo #MeToo,1.23E+18,https://twitter.com/snarky1776/status/1227992985507450880
2/13/20 16:27,TommyEckhard,BlondJedi,0,0,0,"Wir wissen doch, dass #Aufschrei und #Metoo #rassistisch sind. Ein krimineller Schwarzer darf eine weiÕªe Frau vergewaltigen, weil die untervÕ_gelten weiÕªen Frauen nur darauf warten mit einem Schwarzen Sex zu haben, so das Narrativ.",,,#Aufschrei #Metoo #Metoo #rassistisch,1.23E+18,https://twitter.com/TommyEckhard/status/1227992776429666304
2/13/20 16:27,HatedEverywher1,nyfw,0,0,0,YEAH #METOO in full effect.,,,#METOO #METOO,1.23E+18,https://twitter.com/HatedEverywher1/status/1227992761569165312
2/13/20 16:27,TheWantedEmcees,,0,0,1,"@IlhanMN @SenSchumer Leaked ABC News Insider Recording EXPOSES #EpsteinCoverup ""We had it all!_Ñù @arobach http://youtu.be/3lfwkTsJGYA via @jamesgoldston @abcnews #MeToo Bill Clinton &amp; Prince Andrew Rape Children @JohnBrennan helped cover up the pedophile crimes. @CIA @TheJusticeDept",,@IlhanMN @SenSchumer @arobach @jamesgoldston @abcnews @JohnBrennan @CIA @TheJusticeDept,#EpsteinCoverup #MeToo #MeToo,1.23E+18,https://twitter.com/TheWantedEmcees/status/1227992761565138947
2/13/20 16:27,DrLindaShelton,JoeBiden,0,0,0,Squandering improved #economy handed 2 Trump by Obama #VOTEBLUE 4 DECENCY Dump Trump CULT COWARDLY GOP Senators #Farmers #Education #TeaParty #AARP #Veterans #MeToo #GenX #Millenials #marchforourlives #1u #MAGA #Independents #Indigenous #P2 #Latinx #BLM #LGBTQ,,,#economy #VOTEBLUE #Farmers #Education #TeaParty #AARP #Veterans #MeToo #MeToo #GenX #Millenials #marchforourlives #1u #MAGA #Independents #Indigenous #P2 #Latinx #BLM #LGBTQ,1.23E+18,https://twitter.com/DrLindaShelton/status/1227992632879611905
2/13/20 16:27,annvillegas_,,0,0,0,Harvey Weinstein jury set to hear closing arguments from #MeToo skeptic | CBC News ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/annvillegas_/status/1227992581696557056
2/13/20 16:26,MarkRob60032050,NFrechen,0,0,0,"Michelle: ""I didn't know!"" Woopi: ""#MeToo"" That's pretty much what #MeToo is for many celebs. ",,,#MeToo #MeToo #MeToo #MeToo,1.23E+18,https://twitter.com/MarkRob60032050/status/1227992568874622978
2/13/20 16:26,IreneWoodbury,,0,3,1,"Jen & Colton + Brandi & Matt + Zane = Non-Stop Drama ! Pop-Out Girl. At #TatteredCover Book Stores, Denver. #GreatReads #WomensFiction #MeToo http://www.tatteredcover.com/book/9780744323344",,,#TatteredCover #GreatReads #WomensFiction #MeToo #MeToo,1.23E+18,https://twitter.com/IreneWoodbury/status/1227992409499303936
2/13/20 16:25,mattersofmind,4rgrls,1,0,2,"EXACTLY The MSM ignoring the sexual harassment, exploitation, and abuse of young men by their coach, A SITTING U.S. CONGRESSMAN, and his subsequent cover up of these crimes in the era of #MeToo is reprehensible,unacceptable,and tragic @CNNPolitics @MSNBC @CBSPolitics @ABCPolitics",,@CNNPolitics @MSNBC @CBSPolitics @ABCPolitics,#MeToo #MeToo,1.23E+18,https://twitter.com/mattersofmind/status/1227992285356478467
2/13/20 16:25,DrLindaShelton,AmandiOnAir,0,0,0,We've gone too liberal before with McCarthy-If we do it again Trump wins-BIDEN/KLOBUCHAR #VOTEBLUE 4 DECENCY Dump Trump CULT COWARDLY GOP Senators #Farmers #Education #AARP #Veterans #MeToo #GenX #Millenials #marchforourlives #1u #Independents #Indigenous #P2 #Latinx #BLM #LGBTQ,,,#VOTEBLUE #Farmers #Education #AARP #Veterans #MeToo #MeToo #GenX #Millenials #marchforourlives #1u #Independents #Indigenous #P2 #Latinx #BLM #LGBTQ,1.23E+18,https://twitter.com/DrLindaShelton/status/1227992257443266562
2/13/20 16:25,travisfloyd01,Alyssa_Milano,1,0,0,"It_Ñés taken 3 years to figure it out? What did the Women_Ñés March, #Metoo, Rainbow flags, abortion &amp; gun protests do for us? NOTHING! The country is DONE! Looking around society it_Ñés hard to see more than 10% of ppl truly know what it means to be an American. We deserved this.",,,#Metoo #Metoo,1.23E+18,https://twitter.com/travisfloyd01/status/1227992246240280576
2/13/20 16:25,LavondaGalt,MichaelCoudrey,0,0,1,#MeToo,,,#MeToo #MeToo,1.23E+18,https://twitter.com/LavondaGalt/status/1227992171862806528
2/13/20 16:24,Division_Wars,NFrechen,0,0,0,Thats #LeaderShip #MeToo ??? The Obamas were Fraud in Plain Sight!,,,#LeaderShip #MeToo #MeToo,1.23E+18,https://twitter.com/Division_Wars/status/1227992029365444609
2/13/20 16:24,eideLuMohtadi13,fou_guyy,0,0,1,#MeToo ,,,#MeToo #MeToo,1.23E+18,https://twitter.com/eideLuMohtadi13/status/1227991986558382080
